i,j,@am2,@art,@htkad,@htvol,@hvol,@lanem,@mb,@md1,@mtkad,@mtvol,@noht,@pm2,@rtpar,@rtpth,@speed,@svol,@tknet,@tkpth,@trkad,@trkvl,@zone,additional_volume,auto_time,auto_volume,aux_transit_volume,data1,data2,data3,length,num_lanes,type,vertices,volume_delay_func,@urbrur,@divhwy,@waterf,@noisef
3,11609,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,2,0,-1.0,0.0,408.0174866,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,11627,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,132.6880341,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,11753,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,2,0,-1.0,0.0,396.7902527,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,11760,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,221.5957642,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,17281,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,29.78774452,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,27000,0,0,0.0,0.044085793,249.2059784,0,99999,0,0.0,5.407669544,0,0,0,0,12,755.7019653,0,0.0,0.0,5.27158165,3,0,0.250126481,1010.35968,0.0,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
3,32559,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,66.73800659,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,65004,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,185.9396515,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
4,15467,0,0,0.0,0.0,65.52939606,0,99999,0,0.0,0.121106885,0,0,0,0,12,128.3499298,0,0.0,0.0,0.142905355,4,0,0.249990463,194.0004578,500.6277771,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
4,16380,0,0,0.0,0.041206162,114.485405,0,99999,0,0.0,1.372031212,0,0,0,0,12,288.3052673,0,0.0,0.0,2.533515215,4,0,0.250025392,404.203949,220.7476044,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
4,16381,0,0,0.0,0.0,113.5064392,0,99999,0,0.0,4.992583275,0,0,0,0,12,327.566925,0,0.0,0.0,4.876625538,4,0,0.250032306,446.0660095,276.4666748,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
4,17005,0,0,0.0,0.030533558,137.9218292,0,99999,0,0.0,2.396852255,0,0,0,0,12,361.3382263,0,0.0,0.0,3.690354824,4,0,0.250041604,501.6875,311.908783,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
4,65000,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,4,0,-1.0,0.0,448.1204529,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
4,65010,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,4,0,-1.0,0.0,278.9892578,0,0.0,99999,0.050000001,1.0,19,[],0,1,0,1.0,1.0
5,11640,0,0,0.0,0.006499024,196.4277496,0,99999,0,0.0,5.147526741,0,0,0,0,12,499.4289551,0,0.0,0.0,3.763683558,5,0,0.250074863,701.0108032,140.2216949,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
5,11781,0,0,0.0,0.052437,178.3161011,0,99999,0,0.0,2.096182108,0,0,0,0,12,444.5772705,0,0.0,0.0,4.709035397,5,0,0.250062168,625.0419312,0.0,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
5,15464,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,5,0,-1.0,0.0,68.02509308,0,0.0,99999,0.050000001,0.0,29,[],0,1,0,1.0,1.0
5,15466,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,5,0,-1.0,0.0,370.5880737,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
5,16379,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,5,0,-1.0,0.0,323.1759033,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
5,65000,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,4,0,-1.0,0.0,727.6260986,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11617,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,363.0069275,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11625,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,111.0934296,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11634,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,466.7928162,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11658,0,0,0.0,0.044907875,167.3956146,0,99999,0,0.0,5.450947285,0,0,0,0,12,589.1969604,0,0.0,0.0,5.66121006,6,0,0.250084996,762.0884399,5.441150188,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
6,16388,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,141.7073212,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,65005,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,172.3538361,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
7,11785,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,7,0,-1.0,0.0,113.6197052,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
7,15470,0,0,0.0,0.008158987,70.65258026,0,99999,0,0.0,0.645146966,0,0,0,0,12,166.9188995,0,0.0,0.0,0.896264732,7,0,0.249997854,238.2248077,147.436142,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
7,15471,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,7,0,-1.0,0.0,142.4334717,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
7,16384,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,7,0,-1.0,0.0,143.2338104,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
7,32640,0,0,0.0,0.010866041,84.87073517,0,99999,0,0.0,1.719303846,0,0,0,0,12,229.4190216,0,0.0,0.0,1.838705063,7,0,0.250010788,316.019989,72.75495911,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
8,11655,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,602.3808594,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11674,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,747.9938965,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11676,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,711.546875,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11786,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,927.0076904,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11789,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,720.2240601,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,31248,0,0,0.0,0.087995932,241.4971313,0,99999,0,0.0,10.03495884,0,0,0,0,12,746.2139282,0,0.0,0.0,8.467590332,8,0,0.250124276,997.8340454,383.0600891,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
8,31249,0,0,0.0,0.075160921,431.8459473,0,99999,0,0.0,9.83428669,0,0,0,0,12,1429.833984,0,0.0,0.0,9.141083717,8,0,0.250270844,1871.589233,443.8047485,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
9,11662,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,9,0,-1.0,0.0,43.0706749,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
9,11664,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,9,0,-1.0,0.0,64.25175476,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
9,27002,0,0,0.0,0.01074033,32.01866913,0,99999,0,0.0,0.699918449,0,0,0,0,12,100.7626724,0,0.0,0.0,0.804394245,9,0,0.24998045,133.4919739,24.25942802,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
9,31990,0,0,0.0,5.37e-06,12.27034283,0,99999,0,0.0,0.450029671,0,0,0,0,12,35.78300858,0,0.0,0.0,0.297361195,9,0,0.249966323,48.50340271,51.56199646,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
9,31992,0,0,0.0,1.82e-05,7.647646427,0,99999,0,0.0,0.150554851,0,0,0,0,12,25.8681488,0,0.0,0.0,0.214321345,9,0,0.249963939,33.66636658,46.9269104,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
10,11745,0,0,0.0,0.006432309,73.42893982,0,99999,0,0.0,0.505741596,0,0,0,0,12,184.9568176,0,0.0,0.0,0.591768682,10,0,0.250001252,258.8979797,226.052536,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
10,11793,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,10,0,-1.0,0.0,70.37084961,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
10,15472,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,10,0,-1.0,0.0,231.7915497,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
10,17401,0,0,0.0,0.008960385,84.92713165,0,99999,0,0.0,1.396056771,0,0,0,0,12,236.7300873,0,0.0,0.0,0.637767136,10,0,0.250011981,323.0621643,47.93675232,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
11,11680,0,0,0.0,0.07733126,111.9977951,0,99999,0,0.0,3.438221693,0,0,0,0,12,377.0681152,0,0.0,0.0,2.139515162,11,0,0.250040174,492.5814209,50.67472458,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
11,11682,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,291.7982178,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
11,11683,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,582.7167969,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
11,11688,0,0,0.0,0.003711932,174.0347748,0,99999,0,0.0,6.253635406,0,0,0,0,12,586.2144775,0,0.0,0.0,7.172648907,11,0,0.250085652,766.5066528,124.3947296,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
11,11797,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,347.467865,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
11,22055,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,196.497757,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
11,22056,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,202.2917786,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
12,11662,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,217.7421265,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,11664,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,294.902832,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,11686,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,155.3552399,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,11691,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,171.4076843,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,50260,0,0,0.0,0.040765062,220.1867523,0,99999,0,0.0,4.986233234,0,0,0,0,12,653.710022,0,0.0,0.0,5.845748425,12,0,0.250104427,878.9237671,132.9391022,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
13,11692,0,0,0.0,0.000148008,249.2015839,0,99999,0,0.0,2.800541162,0,0,0,0,12,924.3502808,0,0.0,0.0,2.243917227,13,0,0.250154138,1176.352539,843.362854,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
13,11694,0,0,0.0,0.053133074,407.5385742,0,99999,0,0.0,3.73533535,0,0,0,0,12,1777.598389,0,0.0,0.0,5.215572834,13,0,0.25032419,2188.925537,719.5512085,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
13,11746,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,10,0,-1.0,0.0,2339.676025,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
13,11748,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,2559.951416,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
13,11802,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,482.6626587,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
13,22055,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,1206.071899,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
13,22056,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,1241.870361,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
13,22057,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,659.833313,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
13,22058,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,651.3545532,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
14,11696,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,366.1124878,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
14,11803,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,388.7874756,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
14,22057,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,114.3060379,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
14,22058,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,86.47322083,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
14,31722,0,0,0.0,0.0,67.87386322,0,99999,0,0.0,0.784876108,0,0,0,0,12,212.9296875,0,0.0,0.0,1.365958214,14,0,0.250005066,281.5883789,58.71645737,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
14,31723,0,0,0.0,0.042193934,220.6459656,0,99999,0,0.0,4.389641285,0,0,0,0,12,633.7556763,0,0.0,0.0,3.995281696,14,0,0.250101089,858.8335571,325.3236694,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
15,6233,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,15,0,-1.0,0.0,168.9477692,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
15,11806,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,15,0,-1.0,0.0,590.3934937,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
15,11807,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,15,0,-1.0,0.0,458.4397888,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
15,15414,0,0,0.0,0.057265457,228.2709808,0,99999,0,0.0,6.997234344,0,0,0,0,12,886.7072144,0,0.0,0.0,7.005414963,15,0,0.250145018,1122.032593,304.4975281,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
16,11801,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,16,0,-1.0,0.0,178.8577423,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
16,15411,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,16,0,-1.0,0.0,5.378586769,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
16,15413,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,16,0,-1.0,0.0,71.96422577,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
16,15967,0,0,0.0,0.007829887,75.79296875,0,99999,0,0.0,0.972579539,0,0,0,0,12,210.5209045,0,0.0,0.0,0.822521031,16,0,0.25000596,287.294281,10.9680891,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
17,11573,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,17,0,-1.0,0.0,191.5147705,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
17,11763,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,17,0,-1.0,0.0,219.5300293,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
17,15460,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,17,0,-1.0,0.0,275.6400452,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
17,15889,0,0,0.0,0.000116352,106.9055481,0,99999,0,0.0,1.693927169,0,0,0,0,12,300.854248,0,0.0,0.0,1.312954426,17,0,0.650068343,409.4538879,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
17,17533,0,0,0.0,0.023317922,158.2313385,0,99999,0,0.0,1.220593333,0,0,0,0,12,429.5638733,0,0.0,0.0,1.621308327,17,0,0.650146127,589.0390015,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
18,11575,0,0,0.0,0.00030757,70.06228638,0,99999,0,0.0,1.560451746,0,0,0,0,12,223.8551025,0,0.0,0.0,1.085147262,18,0,0.65001905,295.4780884,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
18,11589,0,0,0.0,0.022706585,102.4559326,0,99999,0,0.0,1.239760995,0,0,0,0,12,323.672821,0,0.0,0.0,1.423519969,18,0,0.650076091,427.3912048,20.11031914,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
