schdcls
7.95524749503
8.28922011386
8.17231818111
8.27943934195
8.43317008311
8.16802376494
8.13678520227
7.89609997579
8.23893293497
8.170192849
8.15322604705
8.25716121939
8.03437217666
8.17859104849
8.25592134507
8.1243371202
8.46098990007
8.36255176879
8.60712137124
8.61578498093
8.64924202957
8.19723921331
8.52568687591
8.32706367583
8.40388200353
