i,j,@am2,@art,@htkad,@htvol,@hvol,@lanem,@mb,@md1,@mtkad,@mtvol,@noht,@pm2,@rtpar,@rtpth,@speed,@svol,@tknet,@tkpth,@trkad,@trkvl,@zone,additional_volume,auto_time,auto_volume,aux_transit_volume,data1,data2,data3,length,num_lanes,type,vertices,volume_delay_func,@urbrur,@divhwy,@waterf,@noisef
5,11781,0,0,0.0,0.052135922,178.3748779,0,99999,0,0.0,2.095941305,0,0,0,0,12,444.256897,0,0.0,0.0,4.709035397,5,0,0.250062048,624.7799072,0.0,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
5,15464,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,5,0,-1.0,0.0,146.0079041,0,0.0,99999,0.050000001,0.0,29,[],0,1,0,1.0,1.0
5,15466,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,5,0,-1.0,0.0,346.4764404,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
5,16379,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,5,0,-1.0,0.0,312.3363953,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
5,65000,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,4,0,-1.0,0.0,628.2288208,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11617,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,379.0100403,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11625,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,110.7444763,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11634,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,440.9390869,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11658,0,0,0.0,0.044907875,166.9409027,0,99999,0,0.0,5.450947285,0,0,0,0,12,587.3881226,0,0.0,0.0,5.66121006,6,0,0.250084639,759.8248901,6.605792522,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
6,16388,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,157.0082855,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,65005,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,168.0951996,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
7,11785,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,7,0,-1.0,0.0,132.6304474,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
7,15470,0,0,0.0,0.008192903,70.59841919,0,99999,0,0.0,0.648200989,0,0,0,0,12,166.8260956,0,0.0,0.0,0.896264732,7,0,0.249997854,238.0809326,115.7687683,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
7,15471,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,7,0,-1.0,0.0,129.4970398,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
7,16384,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,7,0,-1.0,0.0,142.8831787,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
7,32640,0,0,0.0,0.010832125,84.73249817,0,99999,0,0.0,1.716249585,0,0,0,0,12,228.8966064,0,0.0,0.0,1.838705063,7,0,0.25001061,315.3561401,98.97702789,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
8,11655,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,599.7127686,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11674,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,652.9816895,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11676,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,767.4425659,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11786,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,808.5979614,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11789,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,786.3406372,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,31248,0,0,0.0,0.087436557,241.1832275,0,99999,0,0.0,10.01529312,0,0,0,0,12,742.9393921,0,0.0,0.0,8.467590332,8,0,0.25012368,994.2252808,418.0957642,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
8,31249,0,0,0.0,0.075720288,431.0264587,0,99999,0,0.0,9.853951454,0,0,0,0,12,1428.510864,0,0.0,0.0,9.141083717,8,0,0.250270486,1869.467407,507.9177551,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
9,11662,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,9,0,-1.0,0.0,49.77553558,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
9,11664,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,9,0,-1.0,0.0,57.66884613,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
9,27002,0,0,0.0,0.010736285,32.01494598,0,99999,0,0.0,0.702667892,0,0,0,0,12,100.6949768,0,0.0,0.0,0.804394245,9,0,0.24998039,133.4232788,21.66255951,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
9,31990,0,0,0.0,5.69e-06,12.15888977,0,99999,0,0.0,0.44666326,0,0,0,0,12,35.37528229,0,0.0,0.0,0.297361195,9,0,0.249966204,47.98085785,46.2834053,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
9,31992,0,0,0.0,2.2e-05,7.674356461,0,99999,0,0.0,0.151171848,0,0,0,0,12,26.03653717,0,0.0,0.0,0.214321345,9,0,0.249963939,33.86209488,54.58016968,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
10,11745,0,0,0.0,0.006481533,73.33405304,0,99999,0,0.0,0.506725669,0,0,0,0,12,184.8256226,0,0.0,0.0,0.591768682,10,0,0.250001252,258.6728821,193.6714172,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
10,11793,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,10,0,-1.0,0.0,95.88342285,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
10,15472,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,10,0,-1.0,0.0,218.6668243,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
10,17401,0,0,0.0,0.008911159,84.78318787,0,99999,0,0.0,1.395072937,0,0,0,0,12,236.1257782,0,0.0,0.0,0.637767136,10,0,0.250011802,322.3129578,68.30246735,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
11,11680,0,0,0.0,0.077932417,111.685379,0,99999,0,0.0,3.420973778,0,0,0,0,12,375.7172852,0,0.0,0.0,2.139515162,11,0,0.250039876,490.9015503,56.84148407,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
11,11682,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,357.9317627,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
11,11683,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,495.2185364,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
11,11688,0,0,0.0,0.003110782,173.7693024,0,99999,0,0.0,6.270882607,0,0,0,0,12,585.3619995,0,0.0,0.0,7.172648907,11,0,0.250085473,765.4052124,134.2015686,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
11,11797,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,386.3409729,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
11,22055,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,187.4918213,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
11,22056,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,179.0272217,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
12,11662,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,247.3710327,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,11664,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,262.535553,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,11686,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,154.8050995,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,11691,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,173.3108521,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,50260,0,0,0.0,0.040765062,219.6610413,0,99999,0,0.0,4.986233234,0,0,0,0,12,651.9047241,0,0.0,0.0,5.845748425,12,0,0.25010407,876.5927734,135.5501709,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
13,11692,0,0,0.0,0.000191436,247.8220062,0,99999,0,0.0,2.796262503,0,0,0,0,12,918.2568359,0,0.0,0.0,2.243917227,13,0,0.250152946,1168.875366,896.1072998,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
13,11694,0,0,0.0,0.053089656,406.2589722,0,99999,0,0.0,3.73961401,0,0,0,0,12,1771.98999,0,0.0,0.0,5.215572834,13,0,0.250323057,2182.04126,777.8065186,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
13,11746,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,10,0,-1.0,0.0,2593.320557,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
13,11748,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,2601.019043,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
13,11802,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,478.2815247,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
13,22055,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,1159.091431,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
13,22056,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,1073.273804,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
13,22057,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,722.8856201,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
13,22058,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,446.1130066,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
14,11696,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,392.5079346,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
14,11803,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,342.8057861,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
14,22057,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,99.90345764,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
14,22058,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,73.13201141,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
14,31722,0,0,0.0,2.5e-05,67.77738953,0,99999,0,0.0,0.786725879,0,0,0,0,12,212.7616577,0,0.0,0.0,1.365958214,14,0,0.250004947,281.3257446,67.72753143,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
14,31723,0,0,0.0,0.042168975,220.1327209,0,99999,0,0.0,4.387791157,0,0,0,0,12,631.9667969,0,0.0,0.0,3.995281696,14,0,0.250100732,856.52948,364.6420593,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
15,6233,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,15,0,-1.0,0.0,122.7346115,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
15,11806,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,15,0,-1.0,0.0,607.0892334,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
15,11807,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,15,0,-1.0,0.0,469.2607727,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
15,15414,0,0,0.0,0.057265457,227.6229858,0,99999,0,0.0,6.997234344,0,0,0,0,12,884.2453613,0,0.0,0.0,7.005414963,15,0,0.250144541,1118.922729,325.0904541,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
16,11801,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,16,0,-1.0,0.0,162.5417633,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
16,15411,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,16,0,-1.0,0.0,4.252870083,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
16,15413,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,16,0,-1.0,0.0,86.75784302,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
16,15967,0,0,0.0,0.007829887,75.6543808,0,99999,0,0.0,0.972579539,0,0,0,0,12,210.1305542,0,0.0,0.0,0.822521031,16,0,0.250005901,286.7653503,13.72032642,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
17,11573,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,17,0,-1.0,0.0,183.7669067,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
17,11763,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,17,0,-1.0,0.0,187.8639832,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
17,15460,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,17,0,-1.0,0.0,315.7993774,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
17,15889,0,0,0.0,6.66e-05,106.6581421,0,99999,0,0.0,1.694180131,0,0,0,0,12,300.0079651,0,0.0,0.0,1.312954426,17,0,0.650067985,408.360321,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
17,17533,0,0,0.0,0.023367636,158.2023163,0,99999,0,0.0,1.220340371,0,0,0,0,12,429.5011597,0,0.0,0.0,1.621308327,17,0,0.650145948,588.9470825,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
18,11575,0,0,0.0,0.00017421,69.74282837,0,99999,0,0.0,1.559631824,0,0,0,0,12,222.683548,0,0.0,0.0,1.085147262,18,0,0.650018275,293.9861755,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
18,11589,0,0,0.0,0.022839947,102.5686951,0,99999,0,0.0,1.240580916,0,0,0,0,12,324.109375,0,0.0,0.0,1.423519969,18,0,0.650076389,427.9415283,21.55450821,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
