i,j,@am2,@art,@htkad,@htvol,@hvol,@lanem,@mb,@md1,@mtkad,@mtvol,@noht,@pm2,@rtpar,@rtpth,@speed,@svol,@tknet,@tkpth,@trkad,@trkvl,@zone,additional_volume,auto_time,auto_volume,aux_transit_volume,data1,data2,data3,length,num_lanes,type,vertices,volume_delay_func,@urbrur,@divhwy,@waterf,@noisef
1,65001,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,62.47893906,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
1,65002,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,42.04977417,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
1,65008,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,49.64793015,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
1,65009,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,35.56542206,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
2,11606,0,0,0.0,0.07551977,172.2349854,0,99999,0,0.0,8.211476326,0,0,0,0,12,425.6819458,0,0.0,0.0,9.422269821,2,0,0.250160217,606.2040405,0.0,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
2,11609,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,2,0,-1.0,0.0,415.2131348,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
2,11753,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,2,0,-1.0,0.0,361.7153625,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
2,17009,0,0,0.0,0.057447065,150.2655487,0,99999,0,0.0,7.461592674,0,0,0,0,12,408.91922,0,0.0,0.0,11.4574852,2,0,0.250146985,566.7037354,0.0,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
2,22019,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,2,0,-1.0,0.0,0.0,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
2,65002,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,380.7148743,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
2,65008,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,1,0,-1.0,0.0,441.5467834,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,11609,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,2,0,-1.0,0.0,189.7831116,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,11627,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,67.86092377,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,11753,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,2,0,-1.0,0.0,205.8950958,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,11760,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,81.38045502,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,17281,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,6.4698596,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,27000,0,0,0.0,0.038129691,101.7293701,0,99999,0,0.0,4.530302525,0,0,0,0,12,290.2431335,0,0.0,0.0,5.27158165,3,0,0.250090122,396.5409241,0.0,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
3,32559,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,58.6203804,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
3,65004,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,69.62309265,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
4,15467,0,0,0.0,0.0,30.23518181,0,99999,0,0.0,0.074726038,0,0,0,0,12,66.48532104,0,0.0,0.0,0.142905355,4,0,0.249990404,96.79520416,150.544754,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
4,16380,0,0,0.0,0.050952777,55.75470734,0,99999,0,0.0,1.359411955,0,0,0,0,12,141.3322449,0,0.0,0.0,2.533515215,4,0,0.250024199,198.4973297,75.10736847,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
4,16381,0,0,0.0,0.0,48.2699585,0,99999,0,0.0,4.221084118,0,0,0,0,12,135.0722046,0,0.0,0.0,4.876625538,4,0,0.250020564,187.5632324,90.63716125,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
4,17005,0,0,0.0,0.011094734,49.49552536,0,99999,0,0.0,1.786200047,0,0,0,0,12,122.6920471,0,0.0,0.0,3.690354824,4,0,0.250016034,173.9848785,99.26236725,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
4,65000,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,4,0,-1.0,0.0,134.6074371,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
4,65010,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,4,0,-1.0,0.0,88.83049774,0,0.0,99999,0.050000001,1.0,19,[],0,1,0,1.0,1.0
5,11640,0,0,0.0,1.37e-05,67.41854095,0,99999,0,0.0,3.304189444,0,0,0,0,12,167.5745392,0,0.0,0.0,3.763683558,5,0,0.250037432,238.2972565,74.72612,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
5,11781,0,0,0.0,0.050959889,93.09532928,0,99999,0,0.0,2.764265299,0,0,0,0,12,236.6239471,0,0.0,0.0,4.709035397,5,0,0.250068903,332.5344543,0.0,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
5,15464,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,5,0,-1.0,0.0,42.99611664,0,0.0,99999,0.050000001,0.0,29,[],0,1,0,1.0,1.0
5,15466,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,5,0,-1.0,0.0,197.9354248,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
5,16379,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,5,0,-1.0,0.0,189.7964478,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
5,65000,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,4,0,-1.0,0.0,348.5205078,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11617,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,59.5894661,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11625,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,29.14924049,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11634,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,70.03928375,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,11658,0,0,0.0,0.038840707,63.60869598,0,99999,0,0.0,4.566558838,0,0,0,0,12,204.1537018,0,0.0,0.0,5.66121006,6,0,0.250048757,272.3677979,1.001346946,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
6,16388,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,6,0,-1.0,0.0,19.93153381,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
6,65005,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,3,0,-1.0,0.0,42.08638,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
7,11785,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,7,0,-1.0,0.0,133.6225281,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
7,15470,0,0,0.0,0.001961211,30.99539375,0,99999,0,0.0,0.479436487,0,0,0,0,12,74.82862854,0,0.0,0.0,0.896264732,7,0,0.249993563,106.3054428,232.7302704,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
7,15471,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,7,0,-1.0,0.0,207.5644379,0,0.0,99999,0.050000001,9.0,99,[],0,1,0,1.0,1.0
7,16384,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,7,0,-1.0,0.0,220.9661865,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
7,32640,0,0,0.0,0.014493489,35.75967789,0,99999,0,0.0,1.501394153,0,0,0,0,12,100.4753189,0,0.0,0.0,1.838705063,7,0,0.250004053,137.7509003,92.95487976,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
8,11655,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,123.0812378,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11674,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,122.8723145,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11676,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,93.93725586,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11786,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,158.3545837,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,11789,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,8,0,-1.0,0.0,112.5401611,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
8,31248,0,0,0.0,0.080444716,95.50798035,0,99999,0,0.0,8.679834366,0,0,0,0,12,284.2302856,0,0.0,0.0,8.467590332,8,0,0.25008744,388.4984741,81.52509308,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
8,31249,0,0,0.0,0.060669202,169.5076904,0,99999,0,0.0,7.965726852,0,0,0,0,12,494.5844421,0,0.0,0.0,9.141083717,8,0,0.250182271,672.1187134,48.92237473,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
9,11662,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,9,0,-1.0,0.0,5.893388748,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
9,11664,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,9,0,-1.0,0.0,9.749900818,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
9,27002,0,0,0.0,0.009303305,13.56148624,0,99999,0,0.0,0.599881887,0,0,0,0,12,39.51556778,0,0.0,0.0,0.804394245,9,0,0.249976099,53.68622971,3.642035246,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
9,31990,0,0,0.0,0.0,5.023286343,0,99999,0,0.0,0.365327358,0,0,0,0,12,14.1385622,0,0.0,0.0,0.297361195,9,0,0.249964833,19.527174,7.888000011,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
9,31992,0,0,0.0,6.4e-06,2.655152798,0,99999,0,0.0,0.124293685,0,0,0,0,12,8.081588745,0,0.0,0.0,0.214321345,9,0,0.249961972,10.86104393,7.312283993,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
10,11745,0,0,0.0,0.002013808,32.33033371,0,99999,0,0.0,0.388412118,0,0,0,0,12,86.92818451,0,0.0,0.0,0.591768682,10,0,0.249998033,119.6489258,529.3963013,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
10,11793,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,10,0,-1.0,0.0,194.3568878,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
10,15472,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,10,0,-1.0,0.0,608.8636475,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
10,17401,0,0,0.0,0.011299293,34.75615692,0,99999,0,0.0,1.204829454,0,0,0,0,12,104.0020294,0,0.0,0.0,0.637767136,10,0,0.250004709,139.9743195,135.0084229,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
11,11680,0,0,0.0,0.056293007,44.80279541,0,99999,0,0.0,3.071715117,0,0,0,0,12,138.842392,0,0.0,0.0,2.139515162,11,0,0.250020325,186.7732544,6.254440308,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
11,11682,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,84.48642731,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
11,11683,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,210.2263031,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
11,11688,0,0,0.0,0.013801044,67.12522888,0,99999,0,0.0,5.047688007,0,0,0,0,12,210.8366852,0,0.0,0.0,7.172648907,11,0,0.250052273,283.023468,37.27952957,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
11,11797,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,96.53792572,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
11,22055,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,57.00001526,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
11,22056,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,11,0,-1.0,0.0,76.26994324,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
12,11662,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,63.53015518,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,11664,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,100.6493378,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,11686,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,34.76380539,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,11691,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,12,0,-1.0,0.0,45.32593918,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
12,50260,0,0,0.0,0.035257597,90.84512329,0,99999,0,0.0,4.177242279,0,0,0,0,12,253.3000336,0,0.0,0.0,5.845748425,12,0,0.250074148,348.3576355,27.66168785,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
13,11692,0,0,0.0,4.06e-05,92.07977295,0,99999,0,0.0,0.369008482,0,0,0,0,12,325.6919861,0,0.0,0.0,2.243917227,13,0,0.250097334,418.1408997,108.3798065,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
13,11694,0,0,0.0,0.046042047,131.379303,0,99999,0,0.0,5.106454849,0,0,0,0,12,596.3675537,0,0.0,0.0,5.215572834,13,0,0.250202715,732.899353,68.74240875,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
13,11746,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,10,0,-1.0,0.0,230.8973999,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
13,11748,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,282.6474304,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
13,11802,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,96.78796387,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
13,22055,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,92.27987671,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
13,22056,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,124.3728256,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
13,22057,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,57.00901413,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
13,22058,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,13,0,-1.0,0.0,29.62862587,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
14,11696,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,420.9375916,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
14,11803,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,468.0486755,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
14,22057,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,145.1764374,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
14,22058,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,14,0,-1.0,0.0,64.90616608,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
14,31722,0,0,0.0,0.0,23.9545536,0,99999,0,0.0,0.670267105,0,0,0,0,12,71.70179749,0,0.0,0.0,1.365958214,14,0,0.249990225,96.32661438,51.27337646,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
14,31723,0,0,0.0,0.036493428,94.48781586,0,99999,0,0.0,3.664711475,0,0,0,0,12,273.2830811,0,0.0,0.0,3.995281696,14,0,0.250081778,371.472229,412.0698547,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
15,6233,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,15,0,-1.0,0.0,60.16707611,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
15,11806,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,15,0,-1.0,0.0,466.8705444,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
15,11807,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,15,0,-1.0,0.0,327.3888245,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
15,15414,0,0,0.0,0.049528752,81.66172028,0,99999,0,0.0,5.861968994,0,0,0,0,12,294.0412292,0,0.0,0.0,7.005414963,15,0,0.250085175,381.6144409,198.3441467,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
16,11801,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,16,0,-1.0,0.0,378.0921021,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
16,15411,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,16,0,-1.0,0.0,0.0,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
16,15413,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,16,0,-1.0,0.0,132.1631317,0,0.0,99999,0.050000001,0.0,99,[],0,1,0,1.0,1.0
16,15967,0,0,0.0,0.006772049,31.66337395,0,99999,0,0.0,0.814783454,0,0,0,0,12,90.46905518,0,0.0,0.0,0.822521031,16,0,0.249999106,122.9539871,7.298761845,0,3.0,99999,0.050000001,9.0,99,[],14,1,0,1.0,1.0
17,11573,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,17,0,-1.0,0.0,509.704834,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
17,11763,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,17,0,-1.0,0.0,578.6714478,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
17,15460,0,0,0.0,0.0,0.0,0,99999,0,0.0,0.0,0,0,0,0,12,0.0,0,0.0,0.0,0.0,17,0,-1.0,0.0,759.5731812,0,0.0,99999,0.129999995,0.0,99,[],0,1,0,1.0,1.0
17,15889,0,0,0.0,0.0,42.80989075,0,99999,0,0.0,1.419492722,0,0,0,0,12,131.4118195,0,0.0,0.0,1.312954426,17,0,0.650043368,175.6411896,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
17,17533,0,0,0.0,0.020268239,67.9045639,0,99999,0,0.0,1.022161722,0,0,0,0,12,192.5899658,0,0.0,0.0,1.621308327,17,0,0.650117278,261.5369263,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
18,11575,0,0,0.0,0.0,25.94960022,0,99999,0,0.0,1.337299466,0,0,0,0,12,85.61216736,0,0.0,0.0,1.085147262,18,0,0.64998883,112.8990784,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
18,11589,0,0,0.0,0.019904884,43.05267715,0,99999,0,0.0,1.008592963,0,0,0,0,12,132.1537323,0,0.0,0.0,1.423519969,18,0,0.650043666,176.2349396,0.0,0,3.0,99999,0.129999995,9.0,99,[],14,1,0,1.0,1.0
